value,ci,ds_complete,technique,dsn
0.0,"(0.0, 0.008355489866900448)",ds33_1.0-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds33
0.0018282198007594,"(0.0, 0.006709498431445225)",ds68_5.0-privateSMOTE_QI0_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds68
0.0,"(0.0, 0.0045429459929252755)",ds56_5.0-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds56
0.0105725963973585,"(0.0, 0.045403227530873946)",ds24_5.0-privateSMOTE_QI1_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds24
0.0486032041039599,"(0.017187366888657372, 0.08001904131926255)",ds14_0.1-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds14
0.0,"(0.0, 0.0045429459929252755)",ds56_10.0-privateSMOTE_QI2_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0278536910848514,"(0.0027637926744678055, 0.05294358949523502)",ds14_5.0-privateSMOTE_QI2_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds14
0.0036547691711773,"(0.0, 0.008689331669101758)",ds68_0.5-privateSMOTE_QI0_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds68
0.0011274964794935,"(0.0, 0.011180752769903908)",ds32_1.0-privateSMOTE_QI0_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds32
0.0,"(0.0, 0.002711114264858369)",ds37_0.1-privateSMOTE_QI1_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds37
0.1685145604580777,"(0.11629427584909875, 0.22073484506705676)",ds4_10.0-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds4
0.0432617804694445,"(0.0, 0.1180103305510402)",ds2_1.0-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds2
0.0261505652638177,"(0.0, 0.057825659932865536)",ds5_10.0-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds5
0.0887285848581741,"(0.0422225832399714, 0.13523458647637687)",ds16_5.0-privateSMOTE_QI0_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds16
0.5201099451254252,"(0.4663462117998196, 0.5738736784510308)",ds4_0.1-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds4
0.0018248835125876,"(0.0, 0.005999216063129339)",ds68_1.0-privateSMOTE_QI0_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds68
0.020283777314617,"(0.008870923107848042, 0.031696631521386034)",ds51_0.1-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds51
0.0,"(0.0, 0.0023116992097791823)",ds55_1.0-privateSMOTE_QI1_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds55
0.0388120346032604,"(0.029221511970023033, 0.04840255723649777)",ds50_10.0-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds50
0.0207835000527382,"(0.0, 0.053358159541069726)",ds4_1.0-privateSMOTE_QI0_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds4
0.0009149462618159,"(0.0, 0.0059622603067985116)",ds68_0.1-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds68
0.0,"(0.0, 0.0045429459929252755)",ds56_5.0-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds56
0.0,"(0.0, 0.004675448763579408)",ds68_0.5-privateSMOTE_QI0_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds68
0.0290831711635297,"(0.0, 0.12117528486215609)",ds2_10.0-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds2
0.0,"(0.0, 0.01949816451076171)",ds5_0.1-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds5
0.0,"(0.0, 0.0032690502061361484)",ds8_1.0-privateSMOTE_QI0_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds8
0.0007337183875929,"(0.0, 0.014369559981576538)",ds38_0.1-privateSMOTE_QI2_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds38
0.0,"(0.0, 0.05979614877287864)",ds2_5.0-privateSMOTE_QI0_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds2
0.0,"(0.0, 0.012465004260902992)",ds33_1.0-privateSMOTE_QI2_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds33
0.0,"(0.0, 0.0045429459929252755)",ds56_5.0-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0731990367356295,"(0.01651229640966658, 0.12988577706159257)",ds59_0.1-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds59
0.0113748349241097,"(0.0, 0.02291726964002863)",ds51_5.0-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds51
0.0,"(0.0, 0.0506477417781331)",ds5_10.0-privateSMOTE_QI2_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds5
0.0436645290196917,"(0.0, 0.11182848272760715)",ds10_0.1-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds10
0.0072296061387247,"(0.0, 0.014634803135061719)",ds8_5.0-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds8
0.0,"(0.0, 0.07950519937742549)",ds2_1.0-privateSMOTE_QI2_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds2
0.0414592914572031,"(0.007241144731313744, 0.07567743818309247)",ds4_5.0-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds4
0.0,"(0.0, 0.0045429459929252755)",ds56_5.0-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds56
0.0466512853621695,"(0.0, 0.11787323723120677)",ds59_0.1-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.002711114264858369)",ds37_5.0-privateSMOTE_QI1_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds37
0.027334244818057,"(0.0, 0.11093350548436537)",ds59_5.0-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.0045429459929252755)",ds56_5.0-privateSMOTE_QI2_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0143523785747743,"(0.006917461442028837, 0.021787295707519815)",ds51_10.0-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds51
0.0147644663762197,"(0.0, 0.06346166931441936)",ds10_0.1-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds10
0.0,"(0.0, 0.016655183645854034)",ds37_0.1-privateSMOTE_QI2_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds37
0.0052084677338243,"(0.0, 0.011395948341050498)",ds55_0.5-privateSMOTE_QI2_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds55
0.0,"(0.0, 0.006995012911105389)",ds33_0.1-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds33
0.0115640606786871,"(0.005786162283296508, 0.01734195907407783)",ds50_5.0-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds50
0.0,"(0.0, 0.03392835703834506)",ds2_10.0-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds2
0.0308423896352702,"(0.0, 0.07530405667471383)",ds24_5.0-privateSMOTE_QI0_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds24
0.0280029519746155,"(0.015214403251339144, 0.04079150069789203)",ds51_10.0-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds51
0.0779986343462385,"(0.059639817683599584, 0.09635745100887746)",ds55_5.0-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds55
0.0,"(0.0, 0.0510386603139757)",ds2_1.0-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds2
0.0201085126314238,"(0.0, 0.07015962135985208)",ds2_10.0-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds2
0.0143409921824606,"(0.0, 0.05392151002723853)",ds10_10.0-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds10
0.0192130273909751,"(0.005324064191073147, 0.03310199059087719)",ds51_1.0-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds51
0.0464012326110043,"(0.01305520909515795, 0.0797472561268508)",ds16_0.5-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds16
0.0059799788576127,"(0.0016824092672684489, 0.010277548447957089)",ds51_0.1-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds51
0.0,"(0.0, 0.008112778760244365)",ds38_1.0-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds38
0.0507392106055914,"(0.0, 0.1123504684783582)",ds5_0.1-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds5
0.0,"(0.0, 0.08610036996358847)",ds56_0.5-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0,"(0.0, 0.021679317225141652)",ds59_1.0-privateSMOTE_QI1_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.00964864085496317)",ds59_1.0-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.06151071301620753)",ds10_0.1-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds10
0.0,"(0.0, 0.0049591195854688935)",ds59_5.0-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.0024727555358079164)",ds68_0.5-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds68
0.009922195512478,"(0.0, 0.02479981224982839)",ds24_10.0-privateSMOTE_QI2_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds24
0.0,"(0.0, 0.0039430702293152264)",ds38_0.1-privateSMOTE_QI1_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds38
0.0045510361357429,"(0.0, 0.01846717308215429)",ds32_0.5-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds32
0.0051292476884326,"(0.0, 0.031219908074821612)",ds14_1.0-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds14
0.0,"(0.0, 0.017676390025902978)",ds5_10.0-privateSMOTE_QI0_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds5
0.0,"(0.0, 0.0032690502061361484)",ds8_1.0-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds8
0.0923895044520282,"(0.07811003382185538, 0.10666897508220113)",ds50_0.1-privateSMOTE_QI1_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds50
0.0,"(0.0, 0.03355688165505366)",ds2_1.0-privateSMOTE_QI1_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds2
0.0,"(0.0, 0.0045429459929252755)",ds56_0.5-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds56
0.0,"(0.0, 0.0045429459929252755)",ds56_5.0-privateSMOTE_QI2_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds56
0.1280930627046622,"(0.07709213384040249, 0.17909399156892197)",ds16_10.0-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds16
0.0,"(0.0, 0.0485926186883898)",ds59_0.5-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds59
0.0058269933788791,"(0.0, 0.018380562634603394)",ds38_0.1-privateSMOTE_QI2_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds38
0.0040492327632971,"(0.0, 0.026110883884866334)",ds24_0.1-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds24
0.0,"(0.0, 0.040221496496011006)",ds10_0.5-privateSMOTE_QI2_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds10
0.1769590452509268,"(0.13369159978220263, 0.220226490719651)",ds14_0.1-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds14
0.0047238424476978,"(0.0, 0.015252833153917508)",ds51_1.0-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds51
0.0097124753089549,"(0.0, 0.05668149616450582)",ds59_5.0-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.015996020861335322)",ds32_0.1-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds32
0.0209467551351593,"(0.0, 0.05580311376524614)",ds16_0.5-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds16
0.0,"(0.0, 0.009678068768479792)",ds38_0.5-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds38
0.0014317204676633,"(0.0, 0.008541858165202466)",ds38_0.5-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds38
0.0034016662722122,"(0.0, 0.0160278632226091)",ds32_5.0-privateSMOTE_QI0_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds32
0.0377499644431168,"(0.0, 0.07762139533299861)",ds59_1.0-privateSMOTE_QI1_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds59
0.0651176091439417,"(0.027187728181935815, 0.10304749010594766)",ds4_0.5-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds4
0.1467707462054226,"(0.09541217741937336, 0.19812931499147185)",ds4_10.0-privateSMOTE_QI1_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds4
0.0057082791080488,"(0.0, 0.02080849072844527)",ds32_0.1-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds32
0.037790817409419,"(0.0, 0.0809357247838472)",ds32_0.1-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds32
0.0369431774504751,"(0.0, 0.07744178050718323)",ds32_5.0-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds32
0.0042890207242329,"(0.0, 0.011380394300744294)",ds38_0.1-privateSMOTE_QI1_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds38
0.0661711079459156,"(0.0340729255049533, 0.09826929038687807)",ds14_10.0-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds14
0.01428975984889,"(0.0, 0.05261951814994184)",ds10_5.0-privateSMOTE_QI1_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds10
0.0,"(0.0, 0.0032690502061361484)",ds8_1.0-privateSMOTE_QI0_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds8
0.0102243478530102,"(0.0, 0.025366478532483576)",ds51_1.0-privateSMOTE_QI0_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds51
0.0,"(0.0, 0.002711114264858369)",ds37_0.5-privateSMOTE_QI1_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds37
0.0540173432058544,"(0.03901083414445863, 0.06902385226725018)",ds51_0.1-privateSMOTE_QI0_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds51
0.0342176643537628,"(0.0, 0.07184041194713643)",ds4_1.0-privateSMOTE_QI0_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds4
0.0663399459352852,"(0.033525066747022776, 0.09915482512354781)",ds16_5.0-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds16
0.0074095828222199,"(0.0, 0.05645838504858389)",ds10_5.0-privateSMOTE_QI2_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds10
0.0432169255785465,"(0.011856769119009493, 0.0745770820380835)",ds24_0.1-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds24
0.0213949090563007,"(0.0, 0.061853484777566275)",ds16_1.0-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds16
0.0007163730568156,"(0.0, 0.00796870671942821)",ds38_0.5-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds38
0.0310141046676086,"(0.0, 0.06328899017491386)",ds14_0.5-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds14
0.0069210480225579,"(0.0, 0.02732752172888603)",ds33_1.0-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds33
0.0059854854847899,"(0.0013264416510670686, 0.010644529318512803)",ds51_0.1-privateSMOTE_QI1_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds51
0.0303078838865188,"(0.005191657206288017, 0.055424110566749625)",ds24_5.0-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds24
0.0406591411221992,"(0.0, 0.08572310698692832)",ds16_5.0-privateSMOTE_QI1_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds16
0.0887045894833165,"(0.03635917173050147, 0.1410500072361317)",ds2_10.0-privateSMOTE_QI1_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds2
0.0418759047798332,"(0.0076345996862433665, 0.07611720987342313)",ds59_0.5-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds59
0.0476390284331978,"(0.0, 0.11694548369284669)",ds2_0.1-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds2
0.0370919750976577,"(0.02197784144173423, 0.052206108753581185)",ds51_10.0-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds51
0.0349776848467648,"(0.0, 0.07321672437326444)",ds32_0.1-privateSMOTE_QI2_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds32
0.0,"(0.0, 0.026524191907406017)",ds2_0.5-privateSMOTE_QI1_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds2
0.0431558908449601,"(0.014810636462157675, 0.07150114522776253)",ds16_5.0-privateSMOTE_QI1_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds16
0.0044547362244624,"(0.0, 0.014602111313185812)",ds33_1.0-privateSMOTE_QI0_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds33
0.0472931139819636,"(0.0007164339006353257, 0.09386979406329199)",ds32_10.0-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds32
0.0,"(0.0, 0.0045429459929252755)",ds56_0.1-privateSMOTE_QI1_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds56
0.0099816192591703,"(0.0, 0.027646645818462517)",ds24_5.0-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds24
0.0,"(0.0, 0.0045429459929252755)",ds56_0.1-privateSMOTE_QI1_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0128560902566973,"(0.0, 0.04106933120047368)",ds4_1.0-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds4
0.0,"(0.0, 0.0032690502061361484)",ds8_0.5-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds8
0.0,"(0.0, 0.0028164450115062334)",ds55_0.5-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds55
0.0050532595123098,"(0.0, 0.011420845279446038)",ds50_0.5-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds50
0.0145845376301018,"(0.0, 0.03436236411168274)",ds37_1.0-privateSMOTE_QI2_knn1_per1.csv,$\epsilon$-PrivateSMOTE,ds37
0.0,"(0.0, 0.0029984097874984216)",ds33_5.0-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds33
0.0110874489009003,"(0.0014723171380164584, 0.020702580663784255)",ds33_5.0-privateSMOTE_QI0_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds33
0.0,"(0.0, 0.03544311155550614)",ds24_10.0-privateSMOTE_QI0_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds24
0.035665334214957,"(0.024006904496467158, 0.047323763933446866)",ds51_0.1-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds51
0.0034210617897209,"(0.0, 0.020828576457919256)",ds33_5.0-privateSMOTE_QI1_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds33
0.0,"(0.0, 0.0029984097874984216)",ds33_1.0-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds33
0.0,"(0.0, 0.008475903790546243)",ds38_0.5-privateSMOTE_QI1_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds38
0.0335055311158286,"(0.0, 0.07850267672112735)",ds59_0.5-privateSMOTE_QI0_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.04502854464911472)",ds5_5.0-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds5
0.0292551531317596,"(0.013108103185496291, 0.04540220307802309)",ds51_5.0-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds51
0.0,"(0.0, 0.0)",ds10_0.5-privateSMOTE_QI1_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds10
0.1471953813725376,"(0.12533019836897918, 0.16906056437609612)",ds55_10.0-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds55
0.0,"(0.0, 0.025648996519500943)",ds59_1.0-privateSMOTE_QI2_knn1_per3.csv,$\epsilon$-PrivateSMOTE,ds59
0.000455804982648,"(0.0, 0.0039014163396143536)",ds68_1.0-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds68
0.0168395113737241,"(0.0, 0.057463251457924275)",ds5_0.1-privateSMOTE_QI2_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds5
0.0557530987348124,"(0.03578530440549998, 0.075720893064125)",ds51_5.0-privateSMOTE_QI0_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds51
0.001988384931304,"(0.0, 0.015918598744947575)",ds24_0.5-privateSMOTE_QI1_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds24
0.0348396107287848,"(0.0, 0.08326688596056656)",ds2_0.5-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds2
0.0883298752241376,"(0.0489592008270968, 0.12770054962117844)",ds16_10.0-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds16
0.0746489457684628,"(0.018271584962446796, 0.13102630657447886)",ds10_0.5-privateSMOTE_QI0_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds10
0.0,"(0.0, 0.0032690502061361484)",ds8_5.0-privateSMOTE_QI0_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds8
0.0019361579478483,"(0.0, 0.00549825587830561)",ds55_10.0-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds55
0.132833600908015,"(0.11716226126715432, 0.14850494054887567)",ds50_0.1-privateSMOTE_QI1_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds50
0.005568420280578,"(0.0, 0.0159370326987281)",ds33_10.0-privateSMOTE_QI0_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds33
0.0,"(0.0, 0.005172681431169076)",ds38_0.1-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds38
0.000460210069546,"(0.0, 0.0072225846926560824)",ds68_1.0-privateSMOTE_QI1_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds68
0.0590932749286606,"(0.03855269565299756, 0.07963385420432376)",ds51_10.0-privateSMOTE_QI0_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds51
0.0,"(0.0, 0.013690344898385503)",ds8_1.0-privateSMOTE_QI2_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds8
0.0,"(0.0, 0.0005385379279125987)",ds68_5.0-privateSMOTE_QI1_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds68
0.0716257744689936,"(0.03754524221722222, 0.10570630672076503)",ds14_10.0-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds14
0.0,"(0.0, 0.005570103278876401)",ds38_0.5-privateSMOTE_QI1_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds38
0.0,"(0.0, 0.002711114264858369)",ds37_5.0-privateSMOTE_QI2_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds37
0.0226595147195836,"(0.014946394530755488, 0.030372634908411758)",ds50_10.0-privateSMOTE_QI1_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds50
0.0,"(0.0, 0.06442742391093699)",ds2_0.1-privateSMOTE_QI2_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds2
0.0,"(0.0, 0.002493518455561003)",ds68_1.0-privateSMOTE_QI0_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds68
0.0021429784822627,"(0.0, 0.00852067693627044)",ds38_0.5-privateSMOTE_QI1_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds38
0.0119467133016465,"(0.0, 0.029668635308399187)",ds51_0.5-privateSMOTE_QI0_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds51
0.3196529357646968,"(0.26962355559401824, 0.3696823159353754)",ds16_0.1-privateSMOTE_QI0_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds16
0.0127491130187182,"(0.0032754081007638023, 0.02222281793667276)",ds50_5.0-privateSMOTE_QI0_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds50
0.0027536568536037,"(0.0, 0.009067480581913537)",ds68_10.0-privateSMOTE_QI0_knn1_per2.csv,$\epsilon$-PrivateSMOTE,ds68
0.0,"(0.0, 0.0045429459929252755)",ds56_0.5-privateSMOTE_QI2_knn3_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0,"(0.0, 0.0006595822945279317)",ds55_5.0-privateSMOTE_QI1_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds55
0.026092062776661,"(0.013481246436500475, 0.03870287911682168)",ds51_0.5-privateSMOTE_QI2_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds51
0.0006445540103694,"(0.0, 0.003459229353677577)",ds55_0.5-privateSMOTE_QI2_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds55
0.0,"(0.0, 0.0)",ds24_1.0-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds24
0.0,"(0.0, 0.004889918055436441)",ds68_10.0-privateSMOTE_QI2_knn3_per3.csv,$\epsilon$-PrivateSMOTE,ds68
0.0101018189668142,"(0.0, 0.02182105641037524)",ds37_0.1-privateSMOTE_QI2_knn5_per2.csv,$\epsilon$-PrivateSMOTE,ds37
0.005001982550531,"(0.0, 0.0620859515808563)",ds59_5.0-privateSMOTE_QI1_knn3_per2.csv,$\epsilon$-PrivateSMOTE,ds59
0.0,"(0.0, 0.0045429459929252755)",ds56_10.0-privateSMOTE_QI0_knn5_per1.csv,$\epsilon$-PrivateSMOTE,ds56
0.0032370763914378,"(0.0, 0.02583580884875114)",ds5_10.0-privateSMOTE_QI2_knn5_per3.csv,$\epsilon$-PrivateSMOTE,ds5
